source address,destination address,opcode,timestamp,counter,ONU_id,start,end
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.14790785714,1423,2,8.14790785714,8.14903204762
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.1495092381,1423,1,8.1495092381,8.15135342857
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.15183061905,1423,0,8.15183061905,8.15331480952
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.153792,1424,2,8.153792,8.15491619048
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.15539338095,1424,1,8.15539338095,8.15687757143
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.1573547619,1424,0,8.1573547619,8.15876695238
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.15924414286,1425,2,8.15924414286,8.16065633333
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.16113352381,1425,1,8.16113352381,8.16247371429
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.16295090476,1425,0,8.16295090476,8.16465109524
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.16512828571,1426,2,8.16512828571,8.16625247619
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.16672966667,1426,1,8.16672966667,8.16814185714
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.16861904762,1426,0,8.16861904762,8.1699592381
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.17043642857,1427,2,8.17043642857,8.17206461905
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.17254180952,1427,1,8.17254180952,8.17381
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.17428719048,1427,0,8.17428719048,8.17569938095
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.17617657143,1428,2,8.17617657143,8.1775167619
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.17799395238,1428,1,8.17799395238,8.17904614286
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.17952333333,1428,0,8.17952333333,8.18115152381
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.18162871429,1429,2,8.18162871429,8.18332890476
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.18380609524,1429,1,8.18380609524,8.18478628571
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.18526347619,1429,0,8.18526347619,8.18689166667
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.18736885714,1430,2,8.18736885714,8.18849304762
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.1889702381,1430,1,8.1889702381,8.19038242857
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.19085961905,1430,0,8.19085961905,8.19255980952
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.193037,1431,2,8.193037,8.19452119048
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.19499838095,1431,1,8.19499838095,8.19626657143
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.1967437619,1431,0,8.1967437619,8.19808395238
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.19856114286,1432,2,8.19856114286,8.19982933333
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.20030652381,1432,1,8.20030652381,8.20135871429
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.20183590476,1432,0,8.20183590476,8.20353609524
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.20401328571,1433,2,8.20401328571,8.20535347619
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.20583066667,1433,1,8.20583066667,8.20702685714
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.20750404762,1433,0,8.20750404762,8.2093482381
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.20982542857,1434,2,8.20982542857,8.21145361905
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.21193080952,1434,1,8.21193080952,8.213415
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.21389219048,1434,0,8.21389219048,8.21530438095
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.21578157143,1435,2,8.21578157143,8.2169777619
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.21745495238,1435,1,8.21745495238,8.21915514286
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.21963233333,1435,0,8.21963233333,8.22154852381
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.22202571429,1436,2,8.22202571429,8.22322190476
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.22369909524,1436,1,8.22369909524,8.22518328571
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.22566047619,1436,0,8.22566047619,8.22743266667
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.22790985714,1437,2,8.22790985714,8.22917804762
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.2296552381,1437,1,8.2296552381,8.23157142857
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.23204861905,1437,0,8.23204861905,8.23360480952
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.234082,1438,2,8.234082,8.23563819048
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.23611538095,1438,1,8.23611538095,8.23716757143
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.2376447619,1438,0,8.2376447619,8.23876895238
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.23924614286,1439,2,8.23924614286,8.24073033333
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.24120752381,1439,1,8.24120752381,8.24269171429
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.24316890476,1439,0,8.24316890476,8.24465309524
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.24513028571,1440,2,8.24513028571,8.24589447619
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.24637166667,1440,1,8.24637166667,8.24735185714
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.24782904762,1440,0,8.24782904762,8.2488812381
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.24935842857,1441,2,8.24935842857,8.25069861905
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.25117580952,1441,1,8.25117580952,8.2523
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.25277719048,1441,0,8.25277719048,8.25368538095
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.25416257143,1442,2,8.25416257143,8.2552147619
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.25569195238,1442,1,8.25569195238,8.25688814286
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.25736533333,1442,0,8.25736533333,8.25870552381
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.25918271429,1443,2,8.25918271429,8.26023490476
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.26071209524,1443,1,8.26071209524,8.26198028571
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.26245747619,1443,0,8.26245747619,8.26350966667
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.26398685714,1444,2,8.26398685714,8.26525504762
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.2657322381,1444,1,8.2657322381,8.26700042857
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.26747761905,1444,0,8.26747761905,8.26845780952
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.268935,1445,2,8.268935,8.27013119048
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.27060838095,1445,1,8.27060838095,8.27166057143
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.2721377619,1445,0,8.2721377619,8.27340595238
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.27388314286,1446,2,8.27388314286,8.27529533333
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.27577252381,1446,1,8.27577252381,8.27704071429
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.27751790476,1446,0,8.27751790476,8.27864209524
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.27911928571,1447,2,8.27911928571,8.28031547619
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.28079266667,1447,1,8.28079266667,8.28162885714
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.28210604762,1447,0,8.28210604762,8.2832302381
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.28370742857,1448,2,8.28370742857,8.28439961905
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.28487680952,1448,1,8.28487680952,8.285929
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.28640619048,1448,0,8.28640619048,8.28781838095
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.28829557143,1449,2,8.28829557143,8.2899237619
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.29040095238,1449,1,8.29040095238,8.29138114286
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.29185833333,1449,0,8.29185833333,8.29319852381
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.29367571429,1450,2,8.29367571429,8.29501590476
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.29549309524,1450,1,8.29549309524,8.29733728571
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.29781447619,1450,0,8.29781447619,8.29908266667
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.29955985714,1451,2,8.29955985714,8.30068404762
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.3011612381,1451,1,8.3011612381,8.30314942857
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.30362661905,1451,0,8.30362661905,8.30547080952
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.305948,1452,2,8.305948,8.30750419048
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.30798138095,1452,1,8.30798138095,8.30888957143
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.3093667619,1452,0,8.3093667619,8.31070695238
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.31118414286,1453,2,8.31118414286,8.31274033333
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.31321752381,1453,1,8.31321752381,8.31448571429
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.31496290476,1453,0,8.31496290476,8.31673509524
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.31721228571,1454,2,8.31721228571,8.31819247619
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.31866966667,1454,1,8.31866966667,8.31993785714
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.32041504762,1454,0,8.32041504762,8.3223312381
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.32280842857,1455,2,8.32280842857,8.32386061905
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.32433780952,1455,1,8.32433780952,8.325462
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.32593919048,1455,0,8.32593919048,8.32720738095
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.32768457143,1456,2,8.32768457143,8.3288807619
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.32935795238,1456,1,8.32935795238,8.33098614286
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.33146333333,1456,0,8.33146333333,8.33294752381
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.33342471429,1457,2,8.33342471429,8.33469290476
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.33517009524,1457,1,8.33517009524,8.33672628571
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.33720347619,1457,0,8.33720347619,8.33854366667
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.33902085714,1458,2,8.33902085714,8.34064904762
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.3411262381,1458,1,8.3411262381,8.34325842857
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.34373561905,1458,0,8.34373561905,8.34493180952
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.345409,1459,2,8.345409,8.34725319048
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.34773038095,1459,1,8.34773038095,8.34971857143
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.3501957619,1459,0,8.3501957619,8.35153595238
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.35201314286,1460,2,8.35201314286,8.35414533333
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.35462252381,1460,1,8.35462252381,8.35610671429
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.35658390476,1460,0,8.35658390476,8.35821209524
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.35868928571,1461,2,8.35868928571,8.36060547619
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.36108266667,1461,1,8.36108266667,8.36263885714
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.36311604762,1461,0,8.36311604762,8.3648162381
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.36529342857,1462,2,8.36529342857,8.36684961905
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.36732680952,1462,1,8.36732680952,8.368955
ff:ff:ff:ff:00:01,00:00:00:00:231:175,02,8.36943219048,1462,0,8.36943219048,8.37084438095
ff:ff:ff:ff:00:01,00:00:00:00:66:162,02,8.37132157143,1463,2,8.37132157143,8.3728777619
ff:ff:ff:ff:00:01,00:00:00:00:196:231,02,8.37335495238,1463,1,8.37335495238,8.37512714286
